,index,Institute,Academic Program Name,Quota,Category,Gender,Opening Rank,Closing Rank,Round,Course Time,Degree Type,IIT,State
55395,55395,"International Institute of Information Technology, Bhubaneswar",information technology,AI,GEN,Gender-Neutral,21631,28240,6,4, bachelor of technology,0,Odisha
55396,55396,"International Institute of Information Technology, Bhubaneswar",information technology,AI,EWS,Gender-Neutral,4293,4725,6,4, bachelor of technology,0,Odisha
55397,55397,"International Institute of Information Technology, Bhubaneswar",information technology,AI,OBC-NCL,Gender-Neutral,9143,10950,6,4, bachelor of technology,0,Odisha
55398,55398,"International Institute of Information Technology, Bhubaneswar",information technology,AI,SC,Gender-Neutral,3303,7604,6,4, bachelor of technology,0,Odisha
55399,55399,"International Institute of Information Technology, Bhubaneswar",information technology,AI,ST,Gender-Neutral,2879,2925,6,4, bachelor of technology,0,Odisha
55400,55400,"Central institute of Technology Kokrajar, Assam",civil engineering,AI,GEN,Gender-Neutral,70361,76975,6,4, bachelor of technology,0,Assam
55401,55401,"Central institute of Technology Kokrajar, Assam",civil engineering,AI,OBC-NCL,Gender-Neutral,21587,21587,6,4, bachelor of technology,0,Assam
55402,55402,"Central institute of Technology Kokrajar, Assam",computer science and engineering,AI,GEN,Gender-Neutral,47084,56486,6,4, bachelor of technology,0,Assam
55403,55403,"Central institute of Technology Kokrajar, Assam",computer science and engineering,AI,EWS,Gender-Neutral,9951,9951,6,4, bachelor of technology,0,Assam
55404,55404,"Central institute of Technology Kokrajar, Assam",computer science and engineering,AI,OBC-NCL,Gender-Neutral,16256,16256,6,4, bachelor of technology,0,Assam
55405,55405,"Central institute of Technology Kokrajar, Assam",computer science and engineering,AI,SC,Gender-Neutral,10422,10422,6,4, bachelor of technology,0,Assam
55406,55406,"Central institute of Technology Kokrajar, Assam",electronics and communication engineering,AI,GEN,Gender-Neutral,59654,59654,6,4, bachelor of technology,0,Assam
55407,55407,"Central institute of Technology Kokrajar, Assam",electronics and communication engineering,AI,OBC-NCL,Gender-Neutral,17477,17477,6,4, bachelor of technology,0,Assam
55408,55408,"Central institute of Technology Kokrajar, Assam",electronics and communication engineering,AI,ST,Gender-Neutral,5705,5705,6,4, bachelor of technology,0,Assam
55409,55409,"Central institute of Technology Kokrajar, Assam",food engineering and technology,AI,GEN,Gender-Neutral,87056,88631,6,4, bachelor of technology,0,Assam
55410,55410,"Central institute of Technology Kokrajar, Assam",food engineering and technology,AI,OBC-NCL,Gender-Neutral,26596,26596,6,4, bachelor of technology,0,Assam
55411,55411,"Central institute of Technology Kokrajar, Assam",food engineering and technology,AI,SC,Gender-Neutral,14603,14603,6,4, bachelor of technology,0,Assam
55412,55412,"Central institute of Technology Kokrajar, Assam",instrumentation engineering,AI,GEN,Gender-Neutral,63870,63870,6,4, bachelor of technology,0,Assam
55413,55413,"Central institute of Technology Kokrajar, Assam",instrumentation engineering,AI,EWS,Gender-Neutral,13073,13073,6,4, bachelor of technology,0,Assam
55414,55414,"Central institute of Technology Kokrajar, Assam",instrumentation engineering,AI,OBC-NCL,Gender-Neutral,24881,24881,6,4, bachelor of technology,0,Assam
55415,55415,"Central institute of Technology Kokrajar, Assam",instrumentation engineering,AI,SC,Gender-Neutral,11889,11889,6,4, bachelor of technology,0,Assam
55416,55416,"Pondicherry Engineering College, Puducherry",chemical engineering,AI,GEN,Gender-Neutral,56775,57691,6,4, bachelor of technology,0,Pondicherry 
55417,55417,"Pondicherry Engineering College, Puducherry",chemical engineering,AI,EWS,Gender-Neutral,8926,8926,6,4, bachelor of technology,0,Pondicherry 
55418,55418,"Pondicherry Engineering College, Puducherry",chemical engineering,AI,OBC-NCL,Gender-Neutral,17084,17175,6,4, bachelor of technology,0,Pondicherry 
55419,55419,"Pondicherry Engineering College, Puducherry",chemical engineering,AI,SC,Gender-Neutral,10857,10857,6,4, bachelor of technology,0,Pondicherry 
55420,55420,"Pondicherry Engineering College, Puducherry",civil engineering,AI,GEN,Gender-Neutral,62323,76052,6,4, bachelor of technology,0,Pondicherry 
55421,55421,"Pondicherry Engineering College, Puducherry",civil engineering,AI,EWS,Gender-Neutral,11805,12444,6,4, bachelor of technology,0,Pondicherry 
55422,55422,"Pondicherry Engineering College, Puducherry",civil engineering,AI,OBC-NCL,Gender-Neutral,21829,24878,6,4, bachelor of technology,0,Pondicherry 
55423,55423,"Pondicherry Engineering College, Puducherry",civil engineering,AI,SC,Gender-Neutral,10410,11772,6,4, bachelor of technology,0,Pondicherry 
55424,55424,"Pondicherry Engineering College, Puducherry",civil engineering,AI,ST,Gender-Neutral,3495,5112,6,4, bachelor of technology,0,Pondicherry 
55425,55425,"Pondicherry Engineering College, Puducherry",civil engineering,HS,GEN,Gender-Neutral,418423,500386,6,4, bachelor of technology,0,Pondicherry 
55426,55426,"Pondicherry Engineering College, Puducherry",civil engineering,HS,OBC-NCL,Gender-Neutral,178593,184343,6,4, bachelor of technology,0,Pondicherry 
55427,55427,"Pondicherry Engineering College, Puducherry",computer science and engineering,AI,GEN,Gender-Neutral,29246,42585,6,4, bachelor of technology,0,Pondicherry 
55428,55428,"Pondicherry Engineering College, Puducherry",computer science and engineering,AI,EWS,Gender-Neutral,7116,7696,6,4, bachelor of technology,0,Pondicherry 
55429,55429,"Pondicherry Engineering College, Puducherry",computer science and engineering,AI,OBC-NCL,Gender-Neutral,10995,16240,6,4, bachelor of technology,0,Pondicherry 
55430,55430,"Pondicherry Engineering College, Puducherry",computer science and engineering,AI,SC,Gender-Neutral,4664,9927,6,4, bachelor of technology,0,Pondicherry 
55431,55431,"Pondicherry Engineering College, Puducherry",computer science and engineering,AI,ST,Gender-Neutral,2859,3528,6,4, bachelor of technology,0,Pondicherry 
55432,55432,"Pondicherry Engineering College, Puducherry",computer science and engineering,HS,GEN,Gender-Neutral,82032,215761,6,4, bachelor of technology,0,Pondicherry 
55433,55433,"Pondicherry Engineering College, Puducherry",computer science and engineering,HS,OBC-NCL,Gender-Neutral,68180,83741,6,4, bachelor of technology,0,Pondicherry 
55434,55434,"Pondicherry Engineering College, Puducherry",computer science and engineering,HS,SC,Gender-Neutral,12702,31844,6,4, bachelor of technology,0,Pondicherry 
55435,55435,"Pondicherry Engineering College, Puducherry",electrical and electronics engineering,AI,GEN,Gender-Neutral,44297,45963,6,4, bachelor of technology,0,Pondicherry 
55436,55436,"Pondicherry Engineering College, Puducherry",electrical and electronics engineering,AI,EWS,Gender-Neutral,8990,8990,6,4, bachelor of technology,0,Pondicherry 
55437,55437,"Pondicherry Engineering College, Puducherry",electrical and electronics engineering,AI,OBC-NCL,Gender-Neutral,14579,16252,6,4, bachelor of technology,0,Pondicherry 
55438,55438,"Pondicherry Engineering College, Puducherry",electrical and electronics engineering,AI,SC,Gender-Neutral,9098,9098,6,4, bachelor of technology,0,Pondicherry 
55439,55439,"Pondicherry Engineering College, Puducherry",electronics and communication engineering,AI,GEN,Gender-Neutral,39182,52850,6,4, bachelor of technology,0,Pondicherry 
55440,55440,"Pondicherry Engineering College, Puducherry",electronics and communication engineering,AI,EWS,Gender-Neutral,8044,8981,6,4, bachelor of technology,0,Pondicherry 
55441,55441,"Pondicherry Engineering College, Puducherry",electronics and communication engineering,AI,OBC-NCL,Gender-Neutral,15793,18707,6,4, bachelor of technology,0,Pondicherry 
55442,55442,"Pondicherry Engineering College, Puducherry",electronics and communication engineering,AI,SC,Gender-Neutral,10089,11192,6,4, bachelor of technology,0,Pondicherry 
55443,55443,"Pondicherry Engineering College, Puducherry",electronics and communication engineering,AI,ST,Gender-Neutral,3529,4427,6,4, bachelor of technology,0,Pondicherry 
55444,55444,"Pondicherry Engineering College, Puducherry",electronics and communication engineering,HS,GEN,Gender-Neutral,149203,262997,6,4, bachelor of technology,0,Pondicherry 
55445,55445,"Pondicherry Engineering College, Puducherry",electronics and communication engineering,HS,OBC-NCL,Gender-Neutral,84888,86194,6,4, bachelor of technology,0,Pondicherry 
55446,55446,"Pondicherry Engineering College, Puducherry",electronics and communication engineering,HS,SC,Gender-Neutral,32876,35863,6,4, bachelor of technology,0,Pondicherry 
55447,55447,"Pondicherry Engineering College, Puducherry",electronics and instrumentation engineering,AI,GEN,Gender-Neutral,38466,49645,6,4, bachelor of technology,0,Pondicherry 
55448,55448,"Pondicherry Engineering College, Puducherry",electronics and instrumentation engineering,AI,OBC-NCL,Gender-Neutral,17018,17018,6,4, bachelor of technology,0,Pondicherry 
55449,55449,"Pondicherry Engineering College, Puducherry",electronics and instrumentation engineering,AI,SC,Gender-Neutral,11070,11070,6,4, bachelor of technology,0,Pondicherry 
55450,55450,"Pondicherry Engineering College, Puducherry",electronics and instrumentation engineering,AI,ST,Gender-Neutral,5296,5296,6,4, bachelor of technology,0,Pondicherry 
55451,55451,"Pondicherry Engineering College, Puducherry",information technology,AI,GEN,Gender-Neutral,36864,41195,6,4, bachelor of technology,0,Pondicherry 
55452,55452,"Pondicherry Engineering College, Puducherry",information technology,AI,OPEN-PwD,Gender-Neutral,1504,1504,6,4, bachelor of technology,0,Pondicherry 
55453,55453,"Pondicherry Engineering College, Puducherry",information technology,AI,OBC-NCL,Gender-Neutral,15695,16289,6,4, bachelor of technology,0,Pondicherry 
55454,55454,"Pondicherry Engineering College, Puducherry",information technology,AI,SC,Gender-Neutral,9889,9889,6,4, bachelor of technology,0,Pondicherry 
55455,55455,"Pondicherry Engineering College, Puducherry",mechanical engineering,AI,GEN,Gender-Neutral,51748,65103,6,4, bachelor of technology,0,Pondicherry 
55456,55456,"Pondicherry Engineering College, Puducherry",mechanical engineering,AI,EWS,Gender-Neutral,10033,10865,6,4, bachelor of technology,0,Pondicherry 
55457,55457,"Pondicherry Engineering College, Puducherry",mechanical engineering,AI,OBC-NCL,Gender-Neutral,18757,22920,6,4, bachelor of technology,0,Pondicherry 
55458,55458,"Pondicherry Engineering College, Puducherry",mechanical engineering,AI,SC,Gender-Neutral,10409,11932,6,4, bachelor of technology,0,Pondicherry 
55459,55459,"Pondicherry Engineering College, Puducherry",mechanical engineering,AI,ST,Gender-Neutral,5156,5465,6,4, bachelor of technology,0,Pondicherry 
55460,55460,"Pondicherry Engineering College, Puducherry",mechanical engineering,HS,GEN,Gender-Neutral,295037,453991,6,4, bachelor of technology,0,Pondicherry 
55461,55461,"Pondicherry Engineering College, Puducherry",mechanical engineering,HS,OBC-NCL,Gender-Neutral,156499,179366,6,4, bachelor of technology,0,Pondicherry 
55462,55462,"Pondicherry Engineering College, Puducherry",mechanical engineering,HS,SC,Gender-Neutral,43532,43532,6,4, bachelor of technology,0,Pondicherry 
55463,55463,"Pondicherry Engineering College, Puducherry",mechatronics engineering,AI,GEN,Gender-Neutral,50741,57381,6,4, bachelor of technology,0,Pondicherry 
55464,55464,"Pondicherry Engineering College, Puducherry",mechatronics engineering,AI,EWS,Gender-Neutral,9847,9908,6,4, bachelor of technology,0,Pondicherry 
55465,55465,"Pondicherry Engineering College, Puducherry",mechatronics engineering,AI,OBC-NCL,Gender-Neutral,18917,22179,6,4, bachelor of technology,0,Pondicherry 
55466,55466,"Pondicherry Engineering College, Puducherry",mechatronics engineering,AI,SC,Gender-Neutral,9751,11257,6,4, bachelor of technology,0,Pondicherry 
55467,55467,"Pondicherry Engineering College, Puducherry",mechatronics engineering,AI,ST,Gender-Neutral,3602,4387,6,4, bachelor of technology,0,Pondicherry 
55468,55468,"Pondicherry Engineering College, Puducherry",mechatronics engineering,HS,GEN,Gender-Neutral,314536,325661,6,4, bachelor of technology,0,Pondicherry 
55469,55469,"Pondicherry Engineering College, Puducherry",mechatronics engineering,HS,OBC-NCL,Gender-Neutral,125348,127891,6,4, bachelor of technology,0,Pondicherry 
55470,55470,"Pondicherry Engineering College, Puducherry",mechatronics engineering,HS,SC,Gender-Neutral,38144,38144,6,4, bachelor of technology,0,Pondicherry 
55471,55471,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",electrical engineering,HS,GEN,Gender-Neutral,180705,289362,6,4, bachelor of technology,0,West Bengal
55472,55472,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",electrical engineering,HS,OBC-NCL,Gender-Neutral,104682,130759,6,4, bachelor of technology,0,West Bengal
55473,55473,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",electrical engineering,HS,SC,Gender-Neutral,20571,23853,6,4, bachelor of technology,0,West Bengal
55474,55474,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",electrical engineering,HS,ST,Gender-Neutral,6373,6373,6,4, bachelor of technology,0,West Bengal
55475,55475,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",electrical engineering,OS,GEN,Gender-Neutral,57189,75625,6,4, bachelor of technology,0,West Bengal
55476,55476,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",electrical engineering,OS,EWS,Gender-Neutral,12126,12136,6,4, bachelor of technology,0,West Bengal
55477,55477,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",electrical engineering,OS,OBC-NCL,Gender-Neutral,21790,23394,6,4, bachelor of technology,0,West Bengal
55478,55478,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",electrical engineering,OS,SC,Gender-Neutral,11182,12826,6,4, bachelor of technology,0,West Bengal
55479,55479,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",electrical engineering,OS,ST,Gender-Neutral,6071,6071,6,4, bachelor of technology,0,West Bengal
55480,55480,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",food technology,HS,GEN,Gender-Neutral,317086,347324,6,4, bachelor of technology,0,West Bengal
55481,55481,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",food technology,HS,OBC-NCL,Gender-Neutral,139599,185647,6,4, bachelor of technology,0,West Bengal
55482,55482,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",food technology,HS,SC,Gender-Neutral,26640,29019,6,4, bachelor of technology,0,West Bengal
55483,55483,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",food technology,HS,ST,Gender-Neutral,8101,8101,6,4, bachelor of technology,0,West Bengal
55484,55484,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",food technology,OS,GEN,Gender-Neutral,80657,91267,6,4, bachelor of technology,0,West Bengal
55485,55485,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",food technology,OS,EWS,Gender-Neutral,14135,14167,6,4, bachelor of technology,0,West Bengal
