CATEGORY,RANK,PERCENTILE
GEN,1468,99.88
GEN,1469,99.88
GEN,1470,99.88
GEN,1471,99.88
GEN,1472,99.88
GEN,1473,99.88
GEN,1474,99.88
GEN,1475,99.88
GEN,1476,99.88
GEN,1477,99.88
GEN,1478,99.88
GEN,1479,99.88
GEN,1480,99.88
GEN,1481,99.88
GEN,1482,99.88
GEN,1483,99.88
GEN,1484,99.88
GEN,1485,99.88
GEN,1486,99.88
GEN,1487,99.88
GEN,1488,99.88
GEN,1489,99.88
GEN,1490,99.88
GEN,1491,99.88
GEN,1492,99.88
GEN,1493,99.88
GEN,1494,99.88
GEN,1495,99.88
GEN,1496,99.88
GEN,1497,99.88
GEN,1498,99.88
GEN,1499,99.88
GEN,1500,99.88
GEN,1501,99.88
GEN,1502,99.88
GEN,1503,99.88
GEN,1504,99.88
GEN,1505,99.88
GEN,1506,99.88
GEN,1507,99.88
GEN,1508,99.88
GEN,1509,99.88
GEN,1510,99.88
GEN,1511,99.88
GEN,1512,99.88
GEN,1513,99.88
GEN,1514,99.88
GEN,1515,99.88
GEN,1516,99.88
GEN,1517,99.88
GEN,1518,99.88
GEN,1519,99.88
GEN,1520,99.88
GEN,1521,99.88
GEN,1522,99.88
GEN,1523,99.88
GEN,1524,99.88
GEN,1525,99.88
GEN,1526,99.88
GEN,1527,99.88
GEN,1528,99.88
GEN,1529,99.88
GEN,1530,99.88
GEN,1531,99.88
GEN,1532,99.88
GEN,1533,99.88
GEN,1534,99.88
GEN,1535,99.88
GEN,1536,99.88
GEN,1537,99.88
GEN,1538,99.88
GEN,1539,99.88
GEN,1540,99.88
GEN,1541,99.88
GEN,1542,99.88
GEN,1543,99.88
GEN,1544,99.88
GEN,1545,99.88
GEN,1546,99.88
GEN,1547,99.88
GEN,1529,99.87
GEN,1530,99.87
GEN,1531,99.87
GEN,1532,99.87
GEN,1533,99.87
GEN,1534,99.87
GEN,1535,99.87
GEN,1536,99.87
GEN,1537,99.87
GEN,1538,99.87
GEN,1539,99.87
GEN,1540,99.87
GEN,1541,99.87
GEN,1542,99.87
GEN,1543,99.87
GEN,1544,99.87
GEN,1545,99.87
GEN,1546,99.87
GEN,1547,99.87
GEN,1548,99.87
GEN,1549,99.87
GEN,1550,99.87
GEN,1551,99.87
GEN,1552,99.87
GEN,1553,99.87
GEN,1554,99.87
GEN,1555,99.87
GEN,1556,99.87
GEN,1557,99.87
GEN,1558,99.87
GEN,1559,99.87
GEN,1560,99.87
GEN,1561,99.87
GEN,1562,99.87
GEN,1563,99.87
GEN,1564,99.87
GEN,1565,99.87
GEN,1566,99.87
GEN,1567,99.87
GEN,1568,99.87
GEN,1569,99.87
GEN,1570,99.87
GEN,1571,99.87
GEN,1572,99.87
GEN,1573,99.87
GEN,1574,99.87
GEN,1575,99.87
GEN,1576,99.87
GEN,1577,99.87
GEN,1578,99.87
GEN,1579,99.87
GEN,1580,99.87
GEN,1581,99.87
GEN,1582,99.87
GEN,1583,99.87
GEN,1584,99.87
GEN,1585,99.87
GEN,1586,99.87
GEN,1587,99.87
GEN,1588,99.87
GEN,1589,99.87
GEN,1590,99.87
GEN,1591,99.87
GEN,1592,99.87
GEN,1593,99.87
GEN,1594,99.87
GEN,1595,99.87
GEN,1596,99.87
GEN,1597,99.87
GEN,1598,99.87
GEN,1599,99.87
GEN,1600,99.87
GEN,1601,99.87
GEN,1602,99.87
GEN,1603,99.87
GEN,1604,99.87
GEN,1605,99.87
GEN,1606,99.87
GEN,1607,99.87
GEN,1608,99.87
GEN,1609,99.87
GEN,1610,99.87
GEN,1611,99.87
GEN,1612,99.87
GEN,1613,99.87
GEN,1614,99.87
GEN,1615,99.87
GEN,1616,99.87
GEN,1617,99.87
GEN,1618,99.87
GEN,1619,99.87
GEN,1620,99.87
GEN,1621,99.87
GEN,1622,99.87
GEN,1623,99.87
GEN,1624,99.87
GEN,1625,99.87
GEN,1626,99.87
GEN,1627,99.87
GEN,1628,99.87
GEN,1629,99.87
GEN,1624,99.86
GEN,1625,99.86
GEN,1626,99.86
GEN,1627,99.86
GEN,1628,99.86
GEN,1629,99.86
GEN,1630,99.86
GEN,1631,99.86
GEN,1632,99.86
GEN,1633,99.86
GEN,1634,99.86
GEN,1635,99.86
GEN,1636,99.86
GEN,1637,99.86
GEN,1638,99.86
GEN,1639,99.86
GEN,1640,99.86
GEN,1641,99.86
GEN,1642,99.86
GEN,1643,99.86
GEN,1644,99.86
GEN,1645,99.86
GEN,1646,99.86
GEN,1647,99.86
GEN,1648,99.86
GEN,1649,99.86
GEN,1650,99.86
GEN,1651,99.86
GEN,1652,99.86
GEN,1653,99.86
GEN,1654,99.86
GEN,1655,99.86
GEN,1656,99.86
GEN,1657,99.86
GEN,1658,99.86
GEN,1659,99.86
GEN,1660,99.86
GEN,1661,99.86
GEN,1662,99.86
GEN,1663,99.86
GEN,1664,99.86
GEN,1665,99.86
GEN,1666,99.86
GEN,1667,99.86
GEN,1668,99.86
GEN,1669,99.86
GEN,1670,99.86
GEN,1671,99.86
GEN,1672,99.86
GEN,1673,99.86
GEN,1674,99.86
GEN,1675,99.86
GEN,1676,99.86
GEN,1677,99.86
GEN,1678,99.86
GEN,1679,99.86
GEN,1680,99.86
GEN,1681,99.86
GEN,1682,99.86
GEN,1683,99.86
GEN,1684,99.86
GEN,1685,99.86
GEN,1686,99.86
GEN,1687,99.86
GEN,1688,99.86
GEN,1689,99.86
GEN,1690,99.86
GEN,1691,99.86
GEN,1692,99.86
GEN,1693,99.86
GEN,1694,99.86
GEN,1695,99.86
GEN,1696,99.86
GEN,1697,99.86
GEN,1698,99.86
GEN,1699,99.86
GEN,1700,99.86
GEN,1701,99.86
GEN,1702,99.86
GEN,1703,99.86
GEN,1704,99.86
GEN,1705,99.86
GEN,1706,99.86
GEN,1707,99.86
GEN,1708,99.86
GEN,1709,99.86
GEN,1710,99.86
GEN,1711,99.86
GEN,1712,99.86
GEN,1713,99.86
GEN,1714,99.86
GEN,1715,99.86
GEN,1716,99.86
GEN,1717,99.86
GEN,1718,99.86
GEN,1743,99.85
GEN,1744,99.85
GEN,1745,99.85
GEN,1746,99.85
GEN,1747,99.85
GEN,1748,99.85
GEN,1749,99.85
GEN,1750,99.85
GEN,1751,99.85
GEN,1752,99.85
GEN,1753,99.85
GEN,1754,99.85
GEN,1755,99.85
GEN,1756,99.85
GEN,1757,99.85
GEN,1758,99.85
GEN,1759,99.85
GEN,1760,99.85
GEN,1761,99.85
GEN,1762,99.85
GEN,1763,99.85
GEN,1764,99.85
GEN,1765,99.85
GEN,1766,99.85
GEN,1767,99.85
GEN,1768,99.85
GEN,1769,99.85
GEN,1770,99.85
GEN,1771,99.85
GEN,1772,99.85
GEN,1773,99.85
GEN,1774,99.85
GEN,1775,99.85
GEN,1776,99.85
GEN,1777,99.85
GEN,1778,99.85
GEN,1779,99.85
GEN,1780,99.85
GEN,1781,99.85
GEN,1782,99.85
GEN,1783,99.85
GEN,1784,99.85
GEN,1785,99.85
GEN,1786,99.85
GEN,1787,99.85
GEN,1788,99.85
GEN,1789,99.85
GEN,1790,99.85
GEN,1791,99.85
GEN,1792,99.85
GEN,1793,99.85
GEN,1794,99.85
GEN,1795,99.85
GEN,1796,99.85
GEN,1797,99.85
GEN,1798,99.85
GEN,1799,99.85
GEN,1800,99.85
GEN,1801,99.85
GEN,1802,99.85
GEN,1803,99.85
GEN,1804,99.85
GEN,1805,99.85
GEN,1806,99.85
GEN,1807,99.85
GEN,1808,99.85
GEN,1809,99.85
GEN,1810,99.85
GEN,1811,99.85
GEN,1812,99.85
GEN,1813,99.85
GEN,1814,99.85
GEN,1815,99.85
GEN,1816,99.85
GEN,1817,99.85
GEN,1818,99.85
GEN,1819,99.85
GEN,1820,99.85
GEN,1821,99.85
GEN,1822,99.85
GEN,1823,99.85
GEN,1824,99.85
GEN,1825,99.85
GEN,1826,99.85
GEN,1827,99.85
GEN,1828,99.85
GEN,1829,99.85
GEN,1830,99.85
GEN,1831,99.85
GEN,1832,99.85
GEN,1833,99.85
GEN,1834,99.85
GEN,1835,99.85
GEN,1836,99.85
GEN,1837,99.85
GEN,1838,99.85
GEN,1839,99.85
GEN,1840,99.85
GEN,1841,99.85
GEN,1842,99.85
GEN,1843,99.85
GEN,1844,99.85
GEN,1845,99.85
GEN,1846,99.85
GEN,1847,99.85
GEN,1848,99.85
GEN,1849,99.85
GEN,1850,99.85
GEN,1851,99.85
GEN,1852,99.85
GEN,1853,99.85
GEN,1854,99.85
GEN,1855,99.85
GEN,1856,99.85
GEN,1857,99.85
GEN,1858,99.85
GEN,1859,99.85
GEN,1860,99.85
GEN,1861,99.85
GEN,1860,99.84
GEN,1861,99.84
GEN,1862,99.84
GEN,1863,99.84
GEN,1864,99.84
GEN,1865,99.84
GEN,1866,99.84
GEN,1867,99.84
GEN,1868,99.84
GEN,1869,99.84
GEN,1870,99.84
GEN,1871,99.84
GEN,1872,99.84
GEN,1873,99.84
GEN,1874,99.84
GEN,1875,99.84
GEN,1876,99.84
GEN,1877,99.84
GEN,1878,99.84
GEN,1879,99.84
GEN,1880,99.84
GEN,1881,99.84
GEN,1882,99.84
GEN,1883,99.84
GEN,1884,99.84
GEN,1885,99.84
GEN,1886,99.84
GEN,1887,99.84
GEN,1888,99.84
GEN,1889,99.84
GEN,1890,99.84
GEN,1891,99.84
GEN,1892,99.84
GEN,1893,99.84
GEN,1894,99.84
GEN,1895,99.84
GEN,1896,99.84
GEN,1897,99.84
GEN,1898,99.84
GEN,1899,99.84
GEN,1900,99.84
GEN,1901,99.84
GEN,1902,99.84
GEN,1903,99.84
GEN,1904,99.84
GEN,1905,99.84
GEN,1906,99.84
GEN,1907,99.84
GEN,1908,99.84
GEN,1909,99.84
GEN,1910,99.84
GEN,1911,99.84
GEN,1912,99.84
GEN,1913,99.84
GEN,1914,99.84
GEN,1915,99.84
GEN,1916,99.84
GEN,1917,99.84
GEN,1918,99.84
GEN,1919,99.84
GEN,1920,99.84
GEN,1921,99.84
GEN,1922,99.84
GEN,1923,99.84
GEN,1924,99.84
GEN,1925,99.84
GEN,1926,99.84
GEN,1927,99.84
GEN,1928,99.84
GEN,1929,99.84
GEN,1930,99.84
GEN,1931,99.84
GEN,1932,99.84
GEN,1933,99.84
GEN,1934,99.84
GEN,1935,99.84
GEN,1936,99.84
GEN,1937,99.84
GEN,1938,99.84
GEN,1939,99.84
GEN,1940,99.84
GEN,1941,99.84
GEN,1942,99.84
GEN,1943,99.84
GEN,1944,99.84
GEN,1945,99.84
GEN,1946,99.84
GEN,1947,99.84
GEN,1948,99.84
GEN,1949,99.84
GEN,1950,99.84
GEN,1951,99.84
GEN,1952,99.84
GEN,1953,99.84
GEN,1954,99.84
GEN,1955,99.84
GEN,1956,99.84
GEN,1957,99.84
GEN,1958,99.84
GEN,1959,99.84
GEN,1960,99.84
GEN,1961,99.84
GEN,1962,99.84
GEN,1963,99.84
GEN,1964,99.84
GEN,1965,99.84
GEN,1966,99.84
GEN,1967,99.84
GEN,1968,99.84
GEN,1969,99.84
GEN,1970,99.84
GEN,1971,99.84
GEN,1972,99.84
GEN,1973,99.84
GEN,1974,99.84
GEN,1975,99.84
GEN,1976,99.84
GEN,1970,99.83
GEN,1971,99.83
GEN,1972,99.83
GEN,1973,99.83
GEN,1974,99.83
GEN,1975,99.83
GEN,1976,99.83
GEN,1977,99.83
GEN,1978,99.83
GEN,1979,99.83
GEN,1980,99.83
GEN,1981,99.83
GEN,1982,99.83
GEN,1983,99.83
GEN,1984,99.83
GEN,1985,99.83
GEN,1986,99.83
GEN,1987,99.83
GEN,1988,99.83
GEN,1989,99.83
GEN,1990,99.83
GEN,1991,99.83
GEN,1992,99.83
GEN,1993,99.83
GEN,1994,99.83
GEN,1995,99.83
GEN,1996,99.83
GEN,1997,99.83
GEN,1998,99.83
GEN,1999,99.83
GEN,2000,99.83
GEN,2001,99.83
GEN,2002,99.83
GEN,2003,99.83
GEN,2004,99.83
GEN,2005,99.83
GEN,2006,99.83
GEN,2007,99.83
GEN,2008,99.83
GEN,2009,99.83
GEN,2010,99.83
GEN,2011,99.83
GEN,2012,99.83
GEN,2013,99.83
GEN,2014,99.83
GEN,2015,99.83
GEN,2016,99.83
GEN,2017,99.83
GEN,2018,99.83
GEN,2019,99.83
GEN,2020,99.83
GEN,2021,99.83
GEN,2022,99.83
GEN,2023,99.83
GEN,2024,99.83
GEN,2025,99.83
GEN,2026,99.83
GEN,2027,99.83
GEN,2028,99.83
GEN,2029,99.83
GEN,2030,99.83
GEN,2031,99.83
GEN,2032,99.83
GEN,2033,99.83
GEN,2034,99.83
GEN,2035,99.83
GEN,2036,99.83
GEN,2037,99.83
GEN,2038,99.83
GEN,2039,99.83
GEN,2040,99.83
GEN,2041,99.83
GEN,2042,99.83
GEN,2043,99.83
GEN,2044,99.83
GEN,2045,99.83
GEN,2046,99.83
GEN,2047,99.83
GEN,2048,99.83
GEN,2049,99.83
GEN,2050,99.83
GEN,2051,99.83
GEN,2052,99.83
GEN,2053,99.83
GEN,2054,99.83
GEN,2055,99.83
GEN,2056,99.83
GEN,2057,99.83
GEN,2058,99.83
GEN,2059,99.83
GEN,2060,99.83
GEN,2061,99.83
GEN,2062,99.83
GEN,2063,99.83
GEN,2064,99.83
GEN,2065,99.83
GEN,2066,99.83
GEN,2067,99.83
GEN,2068,99.83
GEN,2069,99.83
GEN,2070,99.83
GEN,2071,99.83
GEN,2072,99.83
GEN,2073,99.83
GEN,2074,99.83
GEN,2075,99.83
GEN,2076,99.83
GEN,2077,99.83
GEN,2078,99.83
GEN,2079,99.83
GEN,2079,99.82
GEN,2080,99.82
GEN,2081,99.82
GEN,2082,99.82
GEN,2083,99.82
GEN,2084,99.82
GEN,2085,99.82
GEN,2086,99.82
GEN,2087,99.82
GEN,2088,99.82
GEN,2089,99.82
GEN,2090,99.82
GEN,2091,99.82
GEN,2092,99.82
GEN,2093,99.82
GEN,2094,99.82
GEN,2095,99.82
GEN,2096,99.82
GEN,2097,99.82
GEN,2098,99.82
GEN,2099,99.82
GEN,2100,99.82
GEN,2101,99.82
GEN,2102,99.82
GEN,2103,99.82
GEN,2104,99.82
GEN,2105,99.82
GEN,2106,99.82
GEN,2107,99.82
GEN,2108,99.82
GEN,2109,99.82
GEN,2110,99.82
GEN,2111,99.82
GEN,2112,99.82
GEN,2113,99.82
GEN,2114,99.82
GEN,2115,99.82
GEN,2116,99.82
GEN,2117,99.82
GEN,2118,99.82
GEN,2119,99.82
GEN,2120,99.82
GEN,2121,99.82
GEN,2122,99.82
GEN,2123,99.82
GEN,2124,99.82
GEN,2125,99.82
GEN,2126,99.82
GEN,2127,99.82
GEN,2128,99.82
GEN,2129,99.82
GEN,2130,99.82
GEN,2131,99.82
GEN,2132,99.82
GEN,2133,99.82
GEN,2134,99.82
GEN,2135,99.82
GEN,2136,99.82
GEN,2137,99.82
GEN,2138,99.82
GEN,2139,99.82
GEN,2140,99.82
GEN,2141,99.82
GEN,2142,99.82
GEN,2143,99.82
GEN,2144,99.82
GEN,2145,99.82
GEN,2146,99.82
GEN,2147,99.82
GEN,2148,99.82
GEN,2149,99.82
GEN,2150,99.82
GEN,2151,99.82
GEN,2152,99.82
GEN,2153,99.82
GEN,2154,99.82
GEN,2155,99.82
GEN,2156,99.82
GEN,2157,99.82
GEN,2158,99.82
GEN,2159,99.82
GEN,2160,99.82
GEN,2161,99.82
GEN,2162,99.82
GEN,2163,99.82
GEN,2164,99.82
GEN,2165,99.82
GEN,2166,99.82
GEN,2167,99.82
GEN,2168,99.82
GEN,2169,99.82
GEN,2170,99.82
GEN,2171,99.82
GEN,2172,99.82
GEN,2173,99.82
GEN,2174,99.82
GEN,2175,99.82
GEN,2176,99.82
GEN,2177,99.82
GEN,2178,99.82
GEN,2179,99.82
GEN,2180,99.82
GEN,2181,99.82
GEN,2182,99.82
GEN,2183,99.82
GEN,2184,99.82
GEN,2185,99.82
GEN,2186,99.82
GEN,2187,99.82
GEN,2175,99.81
GEN,2176,99.81
GEN,2177,99.81
GEN,2178,99.81
GEN,2179,99.81
GEN,2180,99.81
GEN,2181,99.81
GEN,2182,99.81
GEN,2183,99.81
GEN,2184,99.81
GEN,2185,99.81
GEN,2186,99.81
GEN,2187,99.81
GEN,2188,99.81
GEN,2189,99.81
GEN,2190,99.81
GEN,2191,99.81
GEN,2192,99.81
GEN,2193,99.81
GEN,2194,99.81
GEN,2195,99.81
GEN,2196,99.81
GEN,2197,99.81
GEN,2198,99.81
GEN,2199,99.81
GEN,2200,99.81
GEN,2201,99.81
GEN,2202,99.81
GEN,2203,99.81
GEN,2204,99.81
GEN,2205,99.81
GEN,2206,99.81
GEN,2207,99.81
GEN,2208,99.81
GEN,2209,99.81
GEN,2210,99.81
GEN,2211,99.81
GEN,2212,99.81
GEN,2213,99.81
GEN,2214,99.81
GEN,2215,99.81
GEN,2216,99.81
GEN,2217,99.81
GEN,2218,99.81
GEN,2219,99.81
GEN,2220,99.81
GEN,2221,99.81
GEN,2222,99.81
GEN,2223,99.81
GEN,2224,99.81
GEN,2225,99.81
GEN,2226,99.81
GEN,2227,99.81
GEN,2228,99.81
GEN,2229,99.81
GEN,2230,99.81
GEN,2231,99.81
GEN,2232,99.81
GEN,2233,99.81
GEN,2234,99.81
GEN,2235,99.81
GEN,2236,99.81
GEN,2237,99.81
GEN,2238,99.81
GEN,2239,99.81
GEN,2240,99.81
GEN,2241,99.81
GEN,2242,99.81
GEN,2243,99.81
GEN,2244,99.81
GEN,2245,99.81
GEN,2246,99.81
GEN,2247,99.81
GEN,2248,99.81
GEN,2249,99.81
GEN,2250,99.81
GEN,2251,99.81
GEN,2252,99.81
GEN,2253,99.81
GEN,2254,99.81
GEN,2255,99.81
GEN,2256,99.81
GEN,2257,99.81
GEN,2258,99.81
GEN,2259,99.81
GEN,2260,99.81
GEN,2261,99.81
GEN,2262,99.81
GEN,2263,99.81
GEN,2264,99.81
GEN,2265,99.81
GEN,2266,99.81
GEN,2267,99.81
GEN,2268,99.81
GEN,2269,99.81
GEN,2270,99.81
GEN,2275,99.8
GEN,2276,99.8
GEN,2277,99.8
GEN,2278,99.8
GEN,2279,99.8
GEN,2280,99.8
GEN,2281,99.8
GEN,2282,99.8
GEN,2283,99.8
GEN,2284,99.8
GEN,2285,99.8
GEN,2286,99.8
GEN,2287,99.8
GEN,2288,99.8
GEN,2289,99.8
GEN,2290,99.8
GEN,2291,99.8
GEN,2292,99.8
GEN,2293,99.8
GEN,2294,99.8
GEN,2295,99.8
GEN,2296,99.8
GEN,2297,99.8
GEN,2298,99.8
GEN,2299,99.8
GEN,2300,99.8
GEN,2301,99.8
GEN,2302,99.8
GEN,2303,99.8
GEN,2304,99.8
GEN,2305,99.8
GEN,2306,99.8
GEN,2307,99.8
GEN,2308,99.8
GEN,2309,99.8
GEN,2310,99.8
GEN,2311,99.8
GEN,2312,99.8
GEN,2313,99.8
GEN,2314,99.8
GEN,2315,99.8
GEN,2316,99.8
GEN,2317,99.8
GEN,2318,99.8
GEN,2319,99.8
GEN,2320,99.8
GEN,2321,99.8
GEN,2322,99.8
GEN,2323,99.8
GEN,2324,99.8
GEN,2325,99.8
GEN,2326,99.8
GEN,2327,99.8
GEN,2328,99.8
GEN,2329,99.8
GEN,2330,99.8
GEN,2331,99.8
GEN,2332,99.8
GEN,2333,99.8
GEN,2334,99.8
GEN,2335,99.8
GEN,2336,99.8
GEN,2337,99.8
GEN,2338,99.8
GEN,2339,99.8
GEN,2340,99.8
GEN,2341,99.8
GEN,2342,99.8
GEN,2343,99.8
GEN,2344,99.8
GEN,2345,99.8
GEN,2346,99.8
GEN,2347,99.8
GEN,2348,99.8
GEN,2349,99.8
GEN,2350,99.8
GEN,2351,99.8
GEN,2352,99.8
GEN,2353,99.8
GEN,2354,99.8
GEN,2355,99.8
GEN,2356,99.8
GEN,2357,99.8
GEN,2358,99.8
GEN,2359,99.8
GEN,2360,99.8
GEN,2361,99.8
GEN,2362,99.8
GEN,2363,99.8
GEN,2364,99.8
GEN,2365,99.8
GEN,2366,99.8
GEN,2367,99.8
GEN,2368,99.8
GEN,2369,99.8
GEN,2370,99.8
GEN,2371,99.8
GEN,2372,99.8
GEN,2373,99.8
GEN,2374,99.8
GEN,2406,99.79
GEN,2407,99.79
GEN,2408,99.79
GEN,2409,99.79
GEN,2410,99.79
GEN,2411,99.79
GEN,2412,99.79
GEN,2413,99.79
GEN,2414,99.79
GEN,2415,99.79
GEN,2416,99.79
GEN,2417,99.79
GEN,2418,99.79
GEN,2419,99.79
GEN,2420,99.79
GEN,2421,99.79
GEN,2422,99.79
GEN,2423,99.79
GEN,2424,99.79
GEN,2425,99.79
GEN,2426,99.79
GEN,2427,99.79
GEN,2428,99.79
GEN,2429,99.79
GEN,2430,99.79
GEN,2431,99.79
GEN,2432,99.79
GEN,2433,99.79
GEN,2434,99.79
GEN,2435,99.79
GEN,2436,99.79
GEN,2437,99.79
GEN,2438,99.79
GEN,2439,99.79
GEN,2440,99.79
GEN,2441,99.79
GEN,2442,99.79
GEN,2443,99.79
GEN,2444,99.79
GEN,2445,99.79
GEN,2446,99.79
GEN,2447,99.79
GEN,2448,99.79
GEN,2449,99.79
GEN,2450,99.79
GEN,2451,99.79
GEN,2452,99.79
GEN,2453,99.79
GEN,2454,99.79
GEN,2455,99.79
GEN,2456,99.79
GEN,2457,99.79
GEN,2458,99.79
GEN,2459,99.79
GEN,2460,99.79
GEN,2461,99.79
GEN,2462,99.79
GEN,2463,99.79
GEN,2464,99.79
GEN,2465,99.79
GEN,2466,99.79
GEN,2467,99.79
GEN,2468,99.79
GEN,2469,99.79
GEN,2470,99.79
GEN,2471,99.79
GEN,2472,99.79
GEN,2473,99.79
GEN,2474,99.79
GEN,2475,99.79
GEN,2476,99.79
GEN,2477,99.79
GEN,2478,99.79
GEN,2479,99.79
GEN,2480,99.79
GEN,2481,99.79
GEN,2482,99.79
GEN,2483,99.79
GEN,2484,99.79
GEN,2485,99.79
GEN,2486,99.79
GEN,2487,99.79
GEN,2488,99.79
GEN,2489,99.79
GEN,2490,99.79
GEN,2491,99.79
GEN,2492,99.79
GEN,2493,99.79
GEN,2494,99.79
GEN,2495,99.79
GEN,2496,99.79
GEN,2497,99.79
GEN,2498,99.79
GEN,2499,99.79
GEN,2500,99.79
GEN,2501,99.79
GEN,2502,99.79
GEN,2503,99.79
GEN,2504,99.79
GEN,2505,99.79
GEN,2506,99.79
GEN,2507,99.79
GEN,2508,99.79
GEN,2509,99.79
GEN,2510,99.79
GEN,2511,99.79
GEN,2512,99.79
GEN,2513,99.79
GEN,2514,99.79
GEN,2515,99.79
GEN,2516,99.79
GEN,2517,99.79
GEN,2518,99.79
GEN,2519,99.79
GEN,2520,99.79
GEN,2521,99.79
GEN,2522,99.79
GEN,2523,99.79
GEN,2524,99.79
GEN,2525,99.79
GEN,2526,99.79
GEN,2527,99.79
GEN,2528,99.79
GEN,2529,99.79
GEN,2530,99.79
GEN,2531,99.79
GEN,2532,99.79
GEN,2533,99.79
GEN,2534,99.79
GEN,2535,99.79
GEN,2536,99.79
GEN,2509,99.78
GEN,2510,99.78
GEN,2511,99.78
GEN,2512,99.78
GEN,2513,99.78
GEN,2514,99.78
GEN,2515,99.78
GEN,2516,99.78
GEN,2517,99.78
GEN,2518,99.78
GEN,2519,99.78
GEN,2520,99.78
GEN,2521,99.78
GEN,2522,99.78
GEN,2523,99.78
GEN,2524,99.78
GEN,2525,99.78
GEN,2526,99.78
GEN,2527,99.78
GEN,2528,99.78
GEN,2529,99.78
GEN,2530,99.78
GEN,2531,99.78
GEN,2532,99.78
GEN,2533,99.78
GEN,2534,99.78
GEN,2535,99.78
GEN,2536,99.78
GEN,2537,99.78
GEN,2538,99.78
GEN,2539,99.78
GEN,2540,99.78
GEN,2541,99.78
GEN,2542,99.78
GEN,2543,99.78
GEN,2544,99.78
GEN,2545,99.78
GEN,2546,99.78
GEN,2547,99.78
GEN,2548,99.78
GEN,2549,99.78
GEN,2550,99.78
GEN,2551,99.78
GEN,2552,99.78
GEN,2553,99.78
GEN,2554,99.78
GEN,2555,99.78
GEN,2556,99.78
GEN,2557,99.78
GEN,2558,99.78
GEN,2559,99.78
GEN,2560,99.78
GEN,2561,99.78
GEN,2562,99.78
GEN,2563,99.78
GEN,2564,99.78
GEN,2565,99.78
GEN,2566,99.78
GEN,2567,99.78
GEN,2568,99.78
GEN,2569,99.78
GEN,2570,99.78
GEN,2571,99.78
GEN,2572,99.78
GEN,2573,99.78
GEN,2574,99.78
GEN,2575,99.78
GEN,2576,99.78
GEN,2577,99.78
GEN,2578,99.78
GEN,2579,99.78
GEN,2580,99.78
GEN,2581,99.78
GEN,2582,99.78
GEN,2583,99.78
GEN,2584,99.78
GEN,2585,99.78
GEN,2586,99.78
GEN,2587,99.78
GEN,2588,99.78
GEN,2589,99.78
GEN,2590,99.78
GEN,2591,99.78
GEN,2592,99.78
GEN,2593,99.78
GEN,2594,99.78
GEN,2595,99.78
GEN,2596,99.78
GEN,2597,99.78
GEN,2598,99.78
GEN,2599,99.78
GEN,2600,99.78
GEN,2601,99.78
GEN,2602,99.78
GEN,2603,99.78
GEN,2604,99.78
GEN,2605,99.78
GEN,2606,99.78
GEN,2607,99.78
GEN,2608,99.78
GEN,2609,99.78
GEN,2610,99.78
GEN,2611,99.78
GEN,2622,99.77
GEN,2623,99.77
GEN,2624,99.77
GEN,2625,99.77
GEN,2626,99.77
GEN,2627,99.77
GEN,2628,99.77
GEN,2629,99.77
GEN,2630,99.77
GEN,2631,99.77
GEN,2632,99.77
GEN,2633,99.77
GEN,2634,99.77
GEN,2635,99.77
GEN,2636,99.77
GEN,2637,99.77
GEN,2638,99.77
GEN,2639,99.77
GEN,2640,99.77
GEN,2641,99.77
GEN,2642,99.77
GEN,2643,99.77
GEN,2644,99.77
GEN,2645,99.77
GEN,2646,99.77
GEN,2647,99.77
GEN,2648,99.77
GEN,2649,99.77
GEN,2650,99.77
GEN,2651,99.77
GEN,2652,99.77
GEN,2653,99.77
GEN,2654,99.77
GEN,2655,99.77
GEN,2656,99.77
GEN,2657,99.77
GEN,2658,99.77
GEN,2659,99.77
GEN,2660,99.77
GEN,2661,99.77
GEN,2662,99.77
GEN,2663,99.77
GEN,2664,99.77
GEN,2665,99.77
GEN,2666,99.77
GEN,2667,99.77
GEN,2668,99.77
GEN,2669,99.77
GEN,2670,99.77
GEN,2671,99.77
GEN,2672,99.77
GEN,2673,99.77
GEN,2674,99.77
GEN,2675,99.77
GEN,2676,99.77
GEN,2677,99.77
GEN,2678,99.77
GEN,2679,99.77
GEN,2680,99.77
GEN,2681,99.77
GEN,2682,99.77
GEN,2683,99.77
GEN,2684,99.77
GEN,2685,99.77
GEN,2686,99.77
GEN,2687,99.77
GEN,2688,99.77
GEN,2689,99.77
GEN,2690,99.77
GEN,2691,99.77
GEN,2692,99.77
GEN,2693,99.77
GEN,2694,99.77
GEN,2695,99.77
GEN,2696,99.77
GEN,2697,99.77
GEN,2698,99.77
GEN,2699,99.77
GEN,2700,99.77
GEN,2701,99.77
GEN,2702,99.77
GEN,2703,99.77
GEN,2704,99.77
GEN,2705,99.77
GEN,2706,99.77
GEN,2707,99.77
GEN,2708,99.77
GEN,2709,99.77
GEN,2710,99.77
GEN,2711,99.77
GEN,2712,99.77
GEN,2713,99.77
GEN,2714,99.77
GEN,2715,99.77
GEN,2716,99.77
GEN,2717,99.77
GEN,2718,99.77
GEN,2719,99.77
GEN,2720,99.77
GEN,2721,99.77
GEN,2722,99.77
GEN,2723,99.77
GEN,2724,99.77
GEN,2725,99.77
GEN,2726,99.77
GEN,2727,99.77
GEN,2728,99.77
GEN,2729,99.77
GEN,2730,99.77
GEN,2731,99.77
